activation_day,activation_month,activation_year,locality,latitude,longitude,type,lease_type,property_size,property_age,furnishing,facing,floor,total_floor,building_type,water_supply,negotiable,cup_board,balconies,parking,bathroom,gym,lift,swimming_pool,internet,ac,club,intercom,cpa,fs,servant,security,sc,gp,park,rwh,stp,hk,pb,vp,rent
10,7,2017,Banashankari,12.92307534,77.55337699,2.0,4,900,3.0,1,0.0,1.0,1.0,3,2,0,2.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,12000.0
2,2,2018,"Adarsh Palm Retreat,Bellandur",12.9178255,77.6973016,2.0,2,1500,0.0,1,0.0,2.0,4.0,1,3,1,5.0,3.0,3,2.0,1,1,1,0,0,1.0,1,1.0,1,0.0,1,0,1.0,1,1.0,1.0,1,1,1.0,30000.0
7,10,2018,Adugodi,12.94178353,77.60851931,1.0,4,400,3.0,1,7.0,0.0,3.0,3,2,0,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,9000.0
18,10,2017,"Malleshpalya, Maruthi Nagar",12.97573,77.6768763,6.0,4,300,5.0,2,0.0,2.0,3.0,3,1,0,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,10000.0
2,2,2018,Halanayakanahalli,12.90218827,77.68590489,5.0,4,3200,3.0,1,1.0,0.0,1.0,2,2,0,4.0,4.0,3,4.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,1.0,40000.0
8,10,2017,Chikkalasandra,12.9122059,77.5479465,2.0,2,900,5.0,1,7.0,0.0,2.0,1,2,1,2.0,0.0,3,2.0,0,1,0,1,0,0.0,0,0.0,0,0.0,1,0,1.0,0,0.0,0.0,0,0,0.0,12000.0
2,7,2018,Whitefield,12.9760124,77.75135661,2.0,4,550,5.0,0,0.0,1.0,2.0,3,1,1,0.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,8000.0
6,7,2018,Murgesh Pallya,12.95481235,77.65870933,1.0,4,600,10.0,1,0.0,1.0,2.0,2,1,1,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,12500.0
13,3,2018,BTM Layout,12.9069092,77.6042676,2.0,2,1000,7.0,0,0.0,2.0,5.0,1,2,1,0.0,1.0,2,2.0,0,1,0,0,0,1.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,18000.0
5,3,2018,"Chinnapanna Halli, Bengaluru, Karnataka 560037, India",12.97478357,77.70236637,2.0,2,1070,2.0,1,2.0,2.0,4.0,1,2,1,0.0,2.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,1,1,0.0,22000.0
6,9,2018,Madhava Nagar,12.9864961,77.5776473,2.0,4,1000,5.0,1,1.0,0.0,3.0,3,3,0,2.0,1.0,0,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,30000.0
26,7,2018,Koramangala,12.92560464,77.62065894,2.0,2,1050,3.0,1,0.0,0.0,2.0,2,2,1,2.0,0.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,1.0,0.0,1,1,0.0,25000.0
23,2,2018,Ejipura,12.94177461,77.63049997,2.0,4,700,7.0,1,7.0,0.0,2.0,3,1,1,2.0,0.0,0,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,13500.0
6,12,2018,Kadugodi,12.99754851,77.76020457,2.0,2,1074,10.0,1,7.0,0.0,5.0,1,2,0,1.0,0.0,1,2.0,0,1,0,1,0,0.0,0,1.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,14000.0
7,7,2018,BTM 2nd Stage,12.91410472,77.60942017,2.0,2,950,10.0,1,5.0,0.0,0.0,2,1,1,2.0,0.0,1,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,18000.0
19,12,2017,"Varthur, Bengaluru, Karnataka 560087, India",12.9263759,77.7390581,2.0,4,1000,0.0,1,0.0,2.0,7.0,1,3,1,2.0,2.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,1,1,0.0,16000.0
21,6,2018,"A Narayanapura, Mahadevapura",12.9933751,77.6734738,1.0,2,550,0.0,1,1.0,2.0,3.0,2,2,1,1.0,1.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,10000.0
19,11,2017,Whitefield,12.9675614,77.7405171,2.0,4,1356,1.0,1,0.0,1.0,4.0,1,1,1,2.0,3.0,3,2.0,1,1,1,1,0,0.0,1,0.0,0,0.0,1,1,0.0,1,0.0,0.0,1,1,0.0,20000.0
11,1,2017,Gayathri Nagar,12.99837227,77.55708749,2.0,4,700,10.0,1,0.0,2.0,3.0,3,2,1,2.0,1.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,13000.0
16,9,2017,Attiguppe,12.96055115,77.52797562,2.0,2,1150,8.0,1,0.0,1.0,3.0,3,2,0,2.0,1.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,1.0,14500.0
21,7,2017,"HAL, Bengaluru, Karnataka, India",12.9589568,77.65931825,2.0,1,850,15.0,1,7.0,2.0,2.0,3,3,0,2.0,1.0,1,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,16500.0
15,6,2018,Ulsoor,12.97759314,77.62451722,6.0,1,500,10.0,2,0.0,2.0,2.0,3,2,0,3.0,1.0,3,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,1,0.0,12000.0
25,12,2017,Ramamurthy Nagar,12.92405314,77.51853246,2.0,4,1100,1.0,1,0.0,0.0,2.0,3,1,1,2.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,14000.0
4,9,2018,Kumaraswamy Layout,12.90185801,77.56022035,2.0,2,1200,10.0,1,1.0,0.0,1.0,2,1,1,4.0,0.0,3,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,0,0,0.0,16000.0
3,3,2018,Brookefield,12.96313,77.7238961,2.0,4,1300,9.0,1,1.0,1.0,4.0,1,2,1,2.0,1.0,3,2.0,1,1,0,0,0,1.0,1,1.0,1,0.0,1,0,0.0,0,1.0,1.0,0,1,1.0,22500.0
25,1,2018,Kaikondrahalli,12.9146436,77.6825384,1.0,2,700,0.0,1,1.0,2.0,2.0,3,1,1,2.0,1.0,1,1.0,0,0,1,0,0,1.0,0,1.0,0,0.0,1,0,0.0,1,1.0,1.0,1,0,0.0,15000.0
19,8,2017,"Kamala Nagar, Bengaluru, Karnataka, India",12.9967094,77.5281768,2.0,2,1000,0.0,1,0.0,0.0,2.0,3,2,0,2.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,10000.0
17,1,2018,Gunjur,12.9204591,77.73640125,3.0,4,1395,3.0,1,0.0,10.0,10.0,1,1,1,3.0,2.0,2,2.0,1,1,0,1,0,0.0,0,0.0,1,0.0,1,0,0.0,0,0.0,0.0,0,1,0.0,18000.0
14,4,2018,"Sadaramangala,Krishnarajapura",12.9991309,77.7448475,1.0,2,1132,0.0,2,7.0,4.0,7.0,1,2,0,3.0,3.0,3,2.0,0,0,0,0,1,0.0,1,0.0,1,0.0,1,0,0.0,0,0.0,0.0,1,1,0.0,13000.0
29,5,2018,Harlur,12.9010868,77.6746327,2.0,4,1300,6.0,1,1.0,2.0,14.0,1,2,1,2.0,2.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,1,1.0,1,1.0,1.0,1,1,1.0,27000.0
24,6,2018,Ejipura,12.9408498,77.6295131,2.0,4,1008,12.0,1,7.0,2.0,4.0,1,2,1,2.0,2.0,3,2.0,0,1,0,0,0,0.0,0,0.0,1,0.0,1,1,0.0,1,1.0,1.0,0,1,0.0,29000.0
22,1,2018,JP Nagar,12.91016323,77.58541534,2.0,2,1200,0.0,1,1.0,2.0,3.0,3,2,1,1.0,2.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,1.0,1,1.0,0.0,0,0,0.0,28000.0
20,4,2018,Hoodi,12.98914155,77.71380824,2.0,2,1136,0.0,1,7.0,0.0,4.0,1,3,1,2.0,2.0,3,2.0,1,1,1,1,0,1.0,1,1.0,0,0.0,1,1,0.0,1,1.0,1.0,1,1,1.0,24500.0
6,2,2018,Basaveshwar Nagar,12.99403169,77.55160848,2.0,2,900,12.0,1,0.0,2.0,3.0,3,1,1,2.0,0.0,0,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,18000.0
2,11,2018,"Kariyammana Agrahara,Bellandur",12.9314954,77.6788445,2.0,4,1286,0.0,1,2.0,14.0,14.0,1,3,1,4.0,3.0,2,2.0,1,1,1,1,0,1.0,0,1.0,1,0.0,1,1,0.0,1,1.0,1.0,1,1,1.0,25000.0
15,7,2017,J P Nagar Phase 5,12.90290126,77.59157007,2.0,2,1200,18.0,1,1.0,1.0,2.0,3,1,1,2.0,1.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,16000.0
15,2,2018,Brookefield,12.96290085,77.71771594,2.0,4,1250,7.0,1,1.0,3.0,4.0,1,3,1,2.0,1.0,3,2.0,0,1,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,1,1.0,21000.0
29,10,2017,Basavanagudi,12.93992679,77.5721616,3.0,4,1250,5.0,1,7.0,4.0,5.0,1,2,1,3.0,1.0,1,2.0,0,1,0,1,0,0.0,0,0.0,0,0.0,1,0,0.0,1,1.0,0.0,0,0,0.0,24000.0
8,12,2017,Banashankari 3rd Stage,12.93010082,77.56065088,2.0,4,600,15.0,2,7.0,1.0,1.0,3,1,1,0.0,0.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,13000.0
7,1,2018,Basavanagara,12.96734619,77.68302409,2.0,4,750,4.0,1,0.0,2.0,2.0,3,2,1,2.0,1.0,1,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,16000.0
10,7,2017,Koramangala,12.937064,77.62819263,6.0,4,350,1.0,2,0.0,1.0,4.0,1,2,1,1.0,1.0,3,1.0,0,1,0,1,1,0.0,0,1.0,1,0.0,1,1,0.0,1,1.0,0.0,1,1,0.0,20000.0
6,5,2018,LBS Nagar,12.96764676,77.67064026,1.0,4,500,6.0,1,0.0,1.0,2.0,3,2,1,1.0,0.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,10000.0
13,6,2018,Cox Town,12.9972874,77.6290938,2.0,4,1100,1.0,1,1.0,2.0,3.0,1,2,0,2.0,2.0,3,2.0,0,1,0,0,0,0.0,0,1.0,1,0.0,1,0,0.0,0,0.0,0.0,0,1,1.0,18000.0
15,5,2018,Uttarahalli Hobli,12.91122179,77.55228143,2.0,2,1250,3.0,1,0.0,2.0,4.0,1,2,0,2.0,2.0,2,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,1.0,0.0,0,0,0.0,13000.0
13,1,2018,Munekollal,12.95156663,77.71298655,2.0,2,1240,5.0,1,5.0,2.0,4.0,1,2,1,2.0,2.0,3,2.0,1,1,0,1,0,1.0,1,1.0,0,0.0,1,0,0.0,1,0.0,0.0,0,1,1.0,24000.0
7,1,2017,Ejipura,12.938074,77.6279515,1.0,4,450,2.0,1,0.0,2.0,2.0,3,1,1,1.0,0.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,9000.0
30,10,2017,ITPL,12.986598,77.743531,2.0,4,1050,0.0,1,1.0,1.0,4.0,1,2,1,2.0,1.0,3,2.0,1,1,0,1,0,0.0,1,1.0,1,0.0,1,0,0.0,1,0.0,1.0,0,1,0.0,24000.0
11,9,2017,Basaveshwar Nagar,12.98793743,77.5358261,2.0,2,1600,0.0,0,0.0,1.0,2.0,3,2,0,0.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,30000.0
17,9,2017,Uttarahalli Hobli,12.90472782,77.5442174,2.0,2,600,1.0,1,0.0,2.0,3.0,3,3,0,6.0,1.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,10000.0
17,5,2018,Hosakerehalli,12.9326038,77.5453272,2.0,4,800,0.0,1,0.0,0.0,2.0,3,2,1,2.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,11000.0
23,6,2018,"Devarabisanahalli,Bellandur",12.9305106,77.6866996,3.0,4,1718,1.0,1,1.0,8.0,10.0,1,2,1,3.0,2.0,3,3.0,1,1,1,0,0,1.0,1,1.0,1,0.0,1,1,0.0,0,0.0,1.0,0,1,1.0,40000.0
10,5,2017,Bellandur,12.9277329,77.6728473,3.0,4,1600,5.0,2,0.0,1.0,4.0,1,3,0,4.0,1.0,2,2.0,0,1,0,1,0,0.0,0,1.0,0,0.0,1,0,0.0,0,0.0,0.0,1,1,0.0,32000.0
8,11,2017,"Arehalli, Uttarahalli Hobli",12.91167949,77.54041685,2.0,2,1000,2.0,1,0.0,3.0,3.0,1,1,1,2.0,1.0,2,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,1.0,10000.0
18,12,2017,Indiranagar,12.96774904,77.64204284,2.0,2,800,10.0,1,4.0,1.0,2.0,3,1,1,2.0,1.0,0,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,25000.0
13,5,2018,"Maithri Layout, Kadugodi",12.9837615,77.7524946,2.0,4,1100,7.0,1,1.0,3.0,3.0,3,1,1,2.0,1.0,2,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,1,0,0.0,15000.0
29,6,2018,Brookefield,12.96618911,77.72459481,3.0,2,1750,0.0,1,0.0,3.0,16.0,1,3,1,3.0,2.0,3,3.0,1,1,1,0,0,1.0,1,1.0,1,0.0,1,0,1.0,1,1.0,1.0,0,1,1.0,35000.0
12,3,2017,"Marathahalli Village,Marathahalli",12.9519755,77.6979947,2.0,4,1200,3.0,1,0.0,4.0,5.0,1,2,1,2.0,1.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,1,0.0,1,1.0,1.0,1,1,1.0,24000.0
27,1,2018,"Kundalahalli Colony,Brookefield",12.9673089,77.7114052,2.0,2,1140,12.0,1,2.0,2.0,5.0,1,1,1,2.0,2.0,3,2.0,0,0,0,1,0,0.0,1,0.0,1,0.0,1,1,0.0,1,0.0,0.0,0,1,0.0,25000.0
10,8,2017,JP Nagar,12.91102952,77.59174126,1.0,2,400,10.0,1,0.0,2.0,2.0,3,1,0,1.0,1.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,12000.0
8,1,2017,Chikkalasandra,12.91383246,77.5421169,2.0,2,1290,2.0,2,0.0,3.0,3.0,1,1,0,2.0,1.0,3,2.0,0,0,0,1,0,1.0,0,1.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,1.0,15000.0
7,2,2018,Bellandur,12.93085504,77.68432749,2.0,4,450,1.0,1,1.0,1.0,3.0,3,2,0,2.0,0.0,1,1.0,0,0,0,1,0,0.0,0,1.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,9000.0
2,12,2018,Varthur,12.93900799,77.73769609,2.0,4,1012,1.0,1,0.0,3.0,14.0,1,3,1,2.0,1.0,3,2.0,1,1,1,1,0,1.0,0,1.0,1,0.0,1,0,0.0,1,1.0,0.0,1,1,1.0,20000.0
1,1,2018,Mahadevapura,12.99053543,77.67038908,2.0,2,930,5.0,1,0.0,0.0,1.0,2,1,0,2.0,0.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,1.0,0.0,0,0,0.0,13000.0
1,7,2018,Domlur,12.95979346,77.63602791,1.0,4,550,10.0,1,0.0,3.0,3.0,3,2,0,1.0,1.0,1,1.0,0,0,0,1,0,0.0,0,1.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,10000.0
16,8,2017,Pattegarhpalya,12.97728003,77.52581161,2.0,2,650,8.0,0,4.0,2.0,2.0,3,2,0,0.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,8500.0
26,1,2018,HSR Layout,12.92333052,77.65071738,3.0,2,1800,10.0,1,7.0,3.0,4.0,1,2,1,3.0,3.0,3,3.0,1,1,0,1,0,1.0,0,1.0,1,0.0,1,0,0.0,1,1.0,0.0,0,1,1.0,32000.0
15,1,2018,Doddakannelli,12.9058843,77.6959723,3.0,2,1390,1.0,1,7.0,1.0,3.0,1,2,1,2.0,2.0,3,3.0,1,1,1,1,0,1.0,0,1.0,1,0.0,1,0,0.0,1,1.0,1.0,0,1,0.0,21000.0
24,8,2017,Frazer Town,12.9938221,77.60093689,2.0,2,1270,0.0,1,4.0,2.0,5.0,1,2,0,2.0,2.0,2,2.0,1,1,0,1,0,0.0,0,0.0,0,0.0,1,0,1.0,0,0.0,0.0,0,1,0.0,40000.0
21,12,2017,Jagadenahalli,12.91337299,77.87158966,3.0,4,1771,4.0,1,4.0,2.0,2.0,2,3,0,4.0,2.0,3,4.0,1,0,1,1,0,0.0,1,1.0,1,0.0,1,1,1.0,1,1.0,1.0,1,1,1.0,16000.0
8,10,2017,Sarjapur Road Till Wipro,12.91976929,77.67001343,2.0,2,1170,5.0,1,1.0,4.0,4.0,1,3,0,4.0,1.0,3,2.0,1,1,0,1,0,1.0,1,1.0,0,0.0,1,1,0.0,1,1.0,0.0,1,1,0.0,23000.0
31,12,2017,Murgesh Pallya,12.95741718,77.65534964,2.0,2,800,10.0,1,1.0,1.0,1.0,3,1,0,2.0,1.0,1,1.0,0,0,0,1,0,0.0,0,1.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,9600.0
26,12,2017,JP Nagar 5th Phase,12.90511705,77.59005074,1.0,2,1200,18.0,0,7.0,1.0,1.0,3,2,1,0.0,0.0,0,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,9000.0
12,3,2017,Banashankari,12.91511587,77.56708984,2.0,2,800,1.0,1,7.0,0.0,2.0,3,1,1,1.0,0.0,3,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,1.0,1,1.0,0.0,0,0,0.0,14000.0
16,7,2018,Thippasandra,12.97925196,77.64662234,6.0,1,200,0.0,1,4.0,1.0,1.0,2,1,1,1.0,1.0,1,1.0,0,0,0,1,0,0.0,0,1.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,8000.0
19,1,2018,Whitefield,12.97905062,77.74969898,2.0,2,1230,8.0,1,2.0,1.0,4.0,1,2,0,5.0,1.0,3,2.0,1,1,0,1,0,1.0,1,1.0,0,0.0,1,0,0.0,1,0.0,0.0,0,1,0.0,21000.0
6,6,2018,HSR Layout,12.9081387,77.64322934,2.0,4,500,1.0,1,1.0,1.0,3.0,3,2,1,4.0,1.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,20000.0
14,12,2017,Mahadevapura,12.97928843,77.69394868,1.0,4,650,4.0,1,0.0,1.0,4.0,3,2,1,1.0,1.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,10000.0
9,7,2017,Marathahalli,12.95585836,77.6937242,1.0,4,500,2.0,1,0.0,2.0,3.0,3,2,1,1.0,1.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,0,0,0.0,10500.0
24,4,2018,Kodihalli,12.96621155,77.64786852,2.0,1,800,8.0,1,1.0,1.0,2.0,3,1,1,1.0,2.0,1,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,15000.0
30,7,2018,JP Nagar,12.9116237,77.57587331,2.0,2,800,5.0,1,7.0,2.0,2.0,2,2,1,2.0,1.0,1,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,20000.0
26,7,2017,Whitefield,12.9768232,77.733904,2.0,4,1025,4.0,1,1.0,1.0,4.0,1,3,1,3.0,2.0,3,2.0,1,1,1,0,0,0.0,1,1.0,1,0.0,1,0,0.0,0,0.0,0.0,0,1,1.0,21500.0
18,5,2018,Mahadevapura,12.9962368,77.6720966,2.0,4,1100,5.0,1,0.0,2.0,2.0,3,2,1,2.0,1.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,15000.0
22,8,2017,"Bellandur, Devarabeesana Halli",12.93134144,77.68565267,2.0,4,1147,4.0,0,7.0,1.0,5.0,1,3,1,2.0,2.0,3,2.0,1,1,0,1,0,0.0,0,0.0,1,0.0,1,0,0.0,0,0.0,0.0,1,1,0.0,25000.0
7,1,2017,Chinappa Layout Mahadevapura,12.98451737,77.68858239,3.0,2,1430,5.0,1,0.0,3.0,3.0,1,1,1,3.0,2.0,2,3.0,0,1,1,0,0,0.0,0,1.0,0,0.0,1,0,0.0,0,0.0,0.0,0,1,0.0,28000.0
10,9,2017,Madipakkam,12.9654429,80.2068033,1.0,2,900,5.0,1,7.0,0.0,2.0,3,1,0,0.0,0.0,3,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,1.0,1.0,0,0,1.0,12000.0
7,2,2018,HSR Layout,12.9137714,77.6350042,2.0,4,1300,5.0,1,1.0,0.0,1.0,2,1,1,2.0,0.0,3,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,35000.0
7,3,2018,Padmanabhanagar,12.9195151,77.55928357,3.0,2,1360,0.0,1,0.0,3.0,4.0,1,1,0,4.0,1.0,2,3.0,0,1,0,1,0,0.0,0,0.0,1,0.0,1,0,0.0,0,0.0,0.0,0,1,0.0,20000.0
6,12,2018,Bommanahalli,12.90595725,77.62290425,2.0,4,601,10.0,0,4.0,0.0,1.0,2,1,0,0.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,12000.0
29,5,2018,HSR Layout,12.91792372,77.65350579,2.0,2,1000,12.0,1,1.0,0.0,2.0,3,1,1,4.0,0.0,3,2.0,0,0,0,1,0,0.0,0,1.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,23000.0
4,5,2018,Neelasandra,12.95025725,77.60768731,2.0,4,450,10.0,0,0.0,1.0,2.0,3,1,1,0.0,1.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,11000.0
12,6,2017,Marathahalli,12.96012235,77.70293028,1.0,1,600,3.0,1,0.0,0.0,4.0,3,2,1,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,14000.0
5,1,2018,Kaggadasapura,12.97907825,77.68284789,2.0,2,1200,0.0,2,7.0,2.0,4.0,1,2,0,2.0,1.0,3,2.0,0,0,0,0,0,0.0,0,1.0,0,0.0,1,1,0.0,1,0.0,0.0,0,1,0.0,33000.0
14,5,2018,"Green Glen Layout,Bellandur",12.9241252,77.6657653,2.0,4,1300,5.0,1,0.0,2.0,3.0,1,2,1,6.0,1.0,3,2.0,0,1,1,1,0,1.0,1,1.0,1,0.0,1,1,1.0,1,1.0,1.0,1,0,1.0,31000.0
5,2,2018,Roopena Agrahara,12.90990292,77.62194751,1.0,4,400,0.0,1,7.0,1.0,4.0,3,2,1,1.0,0.0,2,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,8800.0
15,3,2018,ISRO Layout,12.90156885,77.55670699,2.0,2,1050,11.0,1,1.0,2.0,3.0,1,2,1,2.0,0.0,3,2.0,0,1,0,0,0,0.0,0,1.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,15000.0
2,11,2018,Marathahalli,12.96003914,77.70103455,3.0,2,1650,10.0,1,0.0,3.0,4.0,1,2,1,5.0,1.0,3,3.0,1,1,1,1,1,1.0,0,1.0,0,0.0,1,1,0.0,1,1.0,0.0,1,1,0.0,29000.0
29,12,2017,Padmanabhanagar,12.91659944,77.56017321,2.0,2,1000,10.0,1,0.0,1.0,1.0,3,1,1,2.0,2.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,16000.0
2,5,2018,Marathahalli,12.95292894,77.69895899,2.0,2,600,2.0,0,0.0,3.0,4.0,3,2,0,0.0,1.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,12000.0
3,12,2018,Ashok Nagar,12.96992493,77.60969542,1.0,1,550,5.0,0,7.0,2.0,2.0,3,1,0,0.0,1.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,15000.0
12,12,2017,Viveka Nagar,12.95355703,77.62354624,2.0,2,900,6.0,1,0.0,2.0,2.0,3,1,1,2.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,17000.0
10,3,2017,Varthur,12.93523968,77.74834352,2.0,4,1110,2.0,1,7.0,4.0,4.0,1,2,1,2.0,3.0,3,2.0,1,1,1,0,0,1.0,1,1.0,1,0.0,1,0,1.0,0,0.0,1.0,1,1,0.0,18000.0
5,11,2018,Jay Bheema Nagar,12.91939328,77.61570088,1.0,2,600,12.0,1,0.0,1.0,3.0,3,1,1,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,8500.0
30,5,2018,Samethanahalli,12.9797846,77.7949608,2.0,2,1072,0.0,1,1.0,2.0,10.0,1,2,0,2.0,1.0,3,2.0,1,1,0,1,0,1.0,1,1.0,1,1.0,1,1,1.0,1,1.0,1.0,1,1,1.0,15000.0
27,4,2018,Maruthi Sevanagar,12.98666836,77.64384839,1.0,4,750,3.0,1,0.0,1.0,2.0,2,2,1,1.0,1.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,0,0,0.0,15000.0
